# SRC:SGRA DATE(MJD):57849 FREQ:227.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
08.95972252      AZ     SP  -2981100288.0000   7827597312.0000  0.02703138    175.6742  0.04705143
08.95972252      LM     SP  -2589969408.0000   7406788608.0000  0.07177269    -63.5147  0.03644012
08.96249986      AA     SP   -379782048.0000   4719289344.0000  0.15045565      0.2868  0.00190674
08.96249986      AA     AZ   2599296000.0000  -3109361664.0000  0.13649257      0.3194  0.00333025
08.96249986      AA     LM   2207438592.0000  -2688414976.0000  0.09519309     -0.0680  0.00300513
08.96249986      AZ     LM   -391857216.0000    420946752.0000  0.90887914     -0.2647  0.07428217
08.96249986      AZ     SP  -2979077888.0000   7828651520.0000  0.08424966   -152.4633  0.04704877
08.96249986      LM     SP  -2587220736.0000   7407704064.0000  0.04111358    -87.0205  0.04250814
08.96527791      AA     SP   -376548128.0000   4719422976.0000  0.15172895      0.6732  0.00190689
08.96527791      AA     AZ   2600506112.0000  -3110280960.0000  0.13997899     -0.0102  0.00332773
08.96527791      AA     LM   2207922688.0000  -2689195520.0000  0.08457056      0.2558  0.00264287
08.96527791      AZ     LM   -392583296.0000    421085440.0000  0.90893846     -1.2855  0.06531970
08.96527791      AZ     SP  -2977053952.0000   7829704704.0000  0.05171984    -87.8408  0.04704633
08.96527791      LM     SP  -2584470784.0000   7408618496.0000  0.04079553    -84.1484  0.03741020
08.96805525      AA     SP   -373313920.0000   4719555584.0000  0.15350949      0.1351  0.00190543
08.96805525      AA     AZ   2601714688.0000  -3111201024.0000  0.13766491      0.1806  0.00332248
08.96805525      AA     LM   2208405504.0000  -2689976320.0000  0.09070948      1.4644  0.00244684
08.96805525      AZ     LM   -393309184.0000    421224384.0000  0.90879854     -3.4820  0.06051745
