# SRC:SGRA DATE(MJD):57850 FREQ:229.0707GHz
# time(UTC)      T1     T2   U(lambda)        V(lambda)         Iamp(Jy)    Iphase(d)   Isigma(Jy)
04.40694451      AA     SP  -4280698880.0000   3248692480.0000  0.06531768     -0.0493  0.00318183
04.40694451      AP     SP  -4281562624.0000   3250239232.0000  0.06737750    -17.8074  0.02394376
04.40694451      PV     SP   -545694528.0000   8675780608.0000  0.03244364     44.0038  0.02287957
04.40972221      AA     AP       863759.6250     -1546945.3750  0.99740924     -0.2873  0.00235854
04.40972221      AA     PV  -3736826880.0000  -5425766912.0000  0.00728168      0.6437  0.00185589
04.40972221      AA     SP  -4279709440.0000   3250206208.0000  0.05816895     -0.4873  0.00315905
04.40972221      AP     SP  -4280572928.0000   3251752960.0000  0.06580088    -12.4777  0.02899782
04.40972221      PV     SP   -542882368.0000   8675973120.0000  0.01941351     41.3121  0.02287665
04.41249990      AA     AP       863822.5625     -1547250.8750  0.99760719     -0.2906  0.00251985
04.41249990      AA     PV  -3738647552.0000  -5424445440.0000  0.01109696      3.9503  0.00215250
04.41249990      AA     SP  -4278717440.0000   3251719424.0000  0.07099340     -0.8889  0.00365757
04.41249990      AP     SP  -4279581440.0000   3253266432.0000  0.07311749     13.8193  0.02623349
04.41249990      AP     PV  -3739511040.0000  -5422898176.0000  0.01955621   -118.0291  0.01558404
04.41249990      PV     SP   -540069952.0000   8676164608.0000  0.04587407   -177.3827  0.02289581
04.41527760      AA     AP       863885.0625     -1547556.3750  0.99880364     -0.3390  0.00175855
04.41527760      AA     PV  -3740465920.0000  -5423123456.0000  0.01620153     -1.6227  0.00196202
04.41527760      AA     SP  -4277723136.0000   3253232128.0000  0.07560279     -0.4460  0.00332811
04.41527760      AP     SP  -4278587392.0000   3254779648.0000  0.08255150      3.0502  0.02049847
04.41527760      AP     PV  -3741329920.0000  -5421575680.0000  0.01059658    -30.1914  0.01211977
04.41527760      PV     SP   -537257216.0000   8676355072.0000  0.04897035     59.1692  0.02292936
04.41805565      AA     AP       863947.0625     -1547861.8750  0.99864753     -0.3170  0.00172673
04.41805565      AA     PV  -3742282752.0000  -5421800448.0000  0.01437004     12.7549  0.00205664
04.41805565      AA     SP  -4276727040.0000   3254744576.0000  0.07872346     -1.6456  0.00348255
04.41805565      AP     PV  -3743146752.0000  -5420252160.0000  0.01261202     23.8982  0.01139256
04.41805565      AP     SP  -4277591040.0000   3256292608.0000  0.07200838     26.3959  0.01923525
04.41805565      PV     SP   -534444192.0000   8676544512.0000  0.04264581     63.4773  0.02296956
04.42083335      AA     PV  -3744097536.0000  -5420476416.0000  0.00632885      9.4531  0.00182535
04.42083335      AP     SP  -4276592128.0000   3257805056.0000  0.08572038      8.6025  0.02112196
04.42083335      PV     SP   -531630944.0000   8676732928.0000  0.01949454    -16.5723  0.02305730
04.42361104      AA     PV  -3745910016.0000  -5419152384.0000  0.00840100     -3.1514  0.00201699
04.42361104      AP     SP  -4275591680.0000   3259316992.0000  0.06005232     -6.8847  0.02097921
04.42361104      AP     PV  -3746774016.0000  -5417603584.0000  0.01639278   -155.5402  0.01246953
04.42361104      PV     SP   -528817344.0000   8676921344.0000  0.01437326    167.7102  0.02304555
04.42638874      AA     PV  -3747720704.0000  -5417827328.0000  0.01113418     -5.8570  0.00265345
04.42638874      AP     SP  -4274588416.0000   3260828672.0000  0.06375633     -6.6129  0.01697868
04.42638874      AP     PV  -3748584704.0000  -5416278528.0000  0.01715437    -14.3341  0.01010897
04.42638874      PV     SP   -526003520.0000   8677107712.0000  0.04042410     76.8260  0.02307870
04.42916679      AA     PV  -3749529344.0000  -5416501760.0000  0.00893639     -1.9032  0.00191711
04.42916679      AP     PV  -3750393600.0000  -5414952448.0000  0.01712233     59.8017  0.01515956
04.42916679      PV     SP   -523189344.0000   8677293056.0000  0.05356696     34.3444  0.02310705
04.43194449      AA     AP       864250.1875     -1549389.6250  0.99843524     -0.3973  0.00206892
04.43194449      AA     PV  -3751335936.0000  -5415175680.0000  0.01564911     15.5233  0.00223681
04.43194449      AA     SP  -4271710976.0000   3262301952.0000  0.07977779      0.1695  0.00375476
04.43194449      AP     PV  -3752199936.0000  -5413626368.0000  0.01992904     28.6653  0.01276055
04.43194449      AP     SP  -4272574976.0000   3263851264.0000  0.06899579      3.7492  0.02137606
04.43194449      PV     SP   -520374944.0000   8677477376.0000  0.01826686     40.6994  0.02313191
04.43472219      AA     AP       864309.3750     -1549695.2500  0.99932810     -0.4651  0.00202822
04.43472219      AA     PV  -3753140480.0000  -5413848576.0000  0.00852322     -3.2124  0.00185658
04.43472219      AA     SP  -4270700544.0000   3263812096.0000  0.06632195      3.0321  0.00311116
