#SRC:SGRA,DATE(MJD):57849,FREQ:226.1918GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.92916679,AA,AZ,2560473856.0000,-3084944384.0000,0.13357334,-2.5551,0.00333358
08.92916679,AA,LM,2184421632.0000,-2667479040.0000,0.09141447,-0.2574,0.00286259
08.92916679,AA,SP,-428988032.0000,4698739200.0000,0.16063492,0.6906,0.00188790
08.92916679,AZ,LM,-376052032.0000,417465504.0000,0.91307419,-10.3836,0.07152370
08.92916679,AZ,SP,-2989461760.0000,7783684096.0000,0.02516023,-118.1115,0.04717015
08.92916679,LM,SP,-2613409792.0000,7366218240.0000,0.03731620,-58.7201,0.04051498
08.93194413,AA,AZ,2561702912.0000,-3085854720.0000,0.13765886,-3.1500,0.00333058
08.93194413,AA,LM,2184924160.0000,-2668254464.0000,0.09568471,2.7353,0.00273470
08.93194413,AA,SP,-425770592.0000,4698887680.0000,0.16107977,1.5259,0.00188774
08.93194413,AZ,LM,-376778784.0000,417600256.0000,0.91297861,-6.1875,0.06832675
08.93194413,AZ,SP,-2987473152.0000,7784742400.0000,0.08172454,-148.1343,0.04716503
08.93194413,LM,SP,-2610694656.0000,7367141376.0000,0.02174768,149.1101,0.03873567
08.93472219,AA,AZ,2562930432.0000,-3086765056.0000,0.13515328,-1.5349,0.00333164
08.93472219,AA,LM,2185425152.0000,-2669029888.0000,0.08131944,1.2489,0.00259677
08.93472219,AA,SP,-422552896.0000,4699034624.0000,0.16094695,0.9602,0.00188990
08.93472219,AZ,LM,-377505312.0000,417735264.0000,0.91285687,-2.4784,0.06480016
08.93472219,AZ,SP,-2985483520.0000,7785799680.0000,0.07749573,-124.7609,0.04716017
08.93472219,LM,SP,-2607978240.0000,7368064512.0000,0.03113269,-116.5390,0.03676609
08.93750024,AA,AZ,2564156928.0000,-3087676160.0000,0.13707785,-2.1661,0.00333340
08.93750024,AA,LM,2185925120.0000,-2669805568.0000,0.08127468,-1.3069,0.00233175
08.93750024,AA,SP,-419335072.0000,4699180544.0000,0.16069410,1.0354,0.00189243
08.93750024,AZ,LM,-378231648.0000,417870560.0000,0.91271828,-0.9206,0.05810313
08.93750024,AZ,SP,-2983491840.0000,7786856448.0000,0.06406003,-81.2789,0.04715582
08.93750024,LM,SP,-2605260288.0000,7368986112.0000,0.04271012,-70.1576,0.03299440
08.94027758,AA,AZ,2565381632.0000,-3088587520.0000,0.13529813,-1.1383,0.00333157
08.94027758,AA,SP,-416116960.0000,4699325440.0000,0.15781166,0.4025,0.00189294
08.94027758,AZ,LM,-378957760.0000,418006080.0000,0.91254681,-2.4622,0.05980624
08.94027758,AZ,SP,-2981498624.0000,7787912192.0000,0.04062315,163.3906,0.04715112
08.94305563,AA,AZ,2566605312.0000,-3089499392.0000,0.13423459,-0.7538,0.00333363
08.94305563,AA,LM,2186921472.0000,-2671357440.0000,0.09217813,1.2700,0.00284749
08.94305563,AA,SP,-412898592.0000,4699469312.0000,0.15899482,1.3673,0.00189565
08.94305563,AZ,LM,-379683712.0000,418141888.0000,0.91221183,-7.5395,0.07082089
08.94305563,AZ,SP,-2979503872.0000,7788967936.0000,0.03930527,-8.5099,0.04714696
08.94305563,LM,SP,-2599820032.0000,7370826240.0000,0.06020994,-11.0192,0.04028205
08.94583368,AA,LM,2187417600.0000,-2672133632.0000,0.08878261,0.2620,0.00268302
08.94583368,AA,SP,-409680064.0000,4699611648.0000,0.16171433,-1.6928,0.00189646
08.94583368,AZ,LM,-380409408.0000,418277920.0000,0.91212018,-5.7626,0.06669646
08.94583368,AZ,SP,-2977507328.0000,7790023168.0000,0.00973217,159.4665,0.04714300
08.94583368,LM,SP,-2597097984.0000,7371744768.0000,0.03643382,104.5706,0.03796737
08.94861102,AA,AZ,2569048320.0000,-3091324160.0000,0.13248138,-0.8709,0.00332948
08.94861102,AA,LM,2187913216.0000,-2672909824.0000,0.10689945,0.0865,0.00328466
08.94861102,AA,SP,-406461280.0000,4699752960.0000,0.15689043,-0.9778,0.00189641
08.94861102,AZ,LM,-381134944.0000,418414208.0000,0.91138151,-4.5421,0.08164822
08.94861102,AZ,SP,-2975509504.0000,7791077376.0000,0.09930316,157.8454,0.04713928
08.94861102,LM,SP,-2594374400.0000,7372662784.0000,0.00450892,67.1454,0.04651716
08.95138907,AA,AZ,2570267648.0000,-3092237312.0000,0.14075672,-1.3020,0.00332611
08.95138907,AA,LM,2188407296.0000,-2673686528.0000,0.09281109,3.8052,0.00247327
08.95138907,AA,SP,-403242304.0000,4699893248.0000,0.15602732,-0.9582,0.00189603
08.95138907,AZ,LM,-381860256.0000,418550784.0000,0.91181710,-6.3770,0.06148646
08.95138907,AZ,SP,-2973509888.0000,7792130560.0000,0.03521503,-176.5297,0.04713577
08.95138907,LM,SP,-2591649536.0000,7373579264.0000,0.03852856,6.3104,0.03505987
08.95416641,AA,AZ,2571485440.0000,-3093150720.0000,0.13402348,-0.9056,0.00332583
08.95416641,AA,SP,-400023072.0000,4700032512.0000,0.15824120,1.0526,0.00189743
08.95416641,AZ,LM,-382585344.0000,418687584.0000,0.91091397,-10.9307,0.08314756
08.95416641,AZ,SP,-2971508480.0000,7793182720.0000,0.01922315,87.2090,0.04713247
08.95416641,LM,SP,-2588923392.0000,7374495232.0000,0.06503598,-93.7569,0.04745019
08.95694447,AA,AZ,2572702208.0000,-3094064384.0000,0.13294730,-1.2800,0.00332515
08.95694447,AA,LM,2189392128.0000,-2675239936.0000,0.09937452,-2.1113,0.00330670
08.95694447,AA,SP,-396803648.0000,4700170752.0000,0.15450849,0.6640,0.00189860
08.95694447,AZ,LM,-383310272.0000,418824672.0000,0.91078106,-9.3943,0.08208346
08.95694447,AZ,SP,-2969506048.0000,7794234368.0000,0.08035857,-162.4333,0.04712940
08.95694447,LM,SP,-2586195712.0000,7375410176.0000,0.05917452,-81.3405,0.04688002
08.95972252,AA,AZ,2573917696.0000,-3094979072.0000,0.13680785,-1.4310,0.00332536
08.95972252,AA,LM,2189882624.0000,-2676016896.0000,0.08660635,-0.0094,0.00248728
08.95972252,AA,SP,-393584032.0000,4700307456.0000,0.15916030,0.7012,0.00190029
08.95972252,AZ,LM,-384034976.0000,418961984.0000,0.91124839,-8.5774,0.06168413
08.95972252,AZ,SP,-2967501568.0000,7795286016.0000,0.03003792,-118.3165,0.04712655
08.95972252,LM,SP,-2583466752.0000,7376324608.0000,0.07384856,-58.6285,0.03525844
08.96249986,AA,AZ,2575131648.0000,-3095893760.0000,0.13740235,0.3615,0.00333324
08.96249986,AA,LM,2190372096.0000,-2676794112.0000,0.09915965,-3.1148,0.00309011
08.96249986,AA,SP,-390364192.0000,4700442624.0000,0.15367534,1.8937,0.00190636
08.96249986,AZ,LM,-384759488.0000,419099552.0000,0.91068692,-3.5294,0.07638587
08.96249986,AZ,SP,-2965495808.0000,7796337152.0000,0.09165243,-147.4978,0.04712388
08.96249986,LM,SP,-2580736256.0000,7377236992.0000,0.06609494,-78.1797,0.04369858
08.96527791,AA,AZ,2576344064.0000,-3096808960.0000,0.14118249,-0.8466,0.00333059
08.96527791,AA,LM,2190860288.0000,-2677571584.0000,0.08636057,0.7550,0.00261871
08.96527791,AA,SP,-387144128.0000,4700577792.0000,0.15353488,1.7025,0.00190643
08.96527791,AZ,LM,-385483776.0000,419237408.0000,0.91084372,0.5573,0.06472771
08.96527791,AZ,SP,-2963488256.0000,7797386752.0000,0.05336766,-93.1950,0.04712143
08.96527791,LM,SP,-2578004480.0000,7378148864.0000,0.03735580,-107.9636,0.03705975
08.96805525,AA,AZ,2577555200.0000,-3097724672.0000,0.13892608,-0.0983,0.00332558
08.96805525,AA,LM,2191347456.0000,-2678349056.0000,0.08984775,0.7063,0.00240371
08.96805525,AA,SP,-383923840.0000,4700710912.0000,0.15651301,-0.1921,0.00190512
08.96805525,AZ,LM,-386207872.0000,419375488.0000,0.91070066,-2.9014,0.05945099
08.96805525,AZ,SP,-2961479168.0000,7798435840.0000,0.07992584,-115.4938,0.04711917
08.96805525,LM,SP,-2575271168.0000,7379059712.0000,0.03105833,-156.3185,0.03406731
08.97083330,AA,AZ,2578765056.0000,-3098640640.0000,0.13855436,1.1662,0.00332326
08.97083330,AA,LM,2191833344.0000,-2679126784.0000,0.09199876,1.3925,0.00268840
08.97083330,AA,SP,-380703360.0000,4700843520.0000,0.15440174,0.1716,0.00190537
08.97083330,AZ,LM,-386931744.0000,419513856.0000,0.91044234,-1.8775,0.06648068
08.97083330,AZ,SP,-2959468544.0000,7799484416.0000,0.04036886,86.8717,0.04711712
08.97083330,LM,SP,-2572536832.0000,7379970048.0000,0.00390645,110.4149,0.03812805
08.97361135,AA,AZ,2579973632.0000,-3099556864.0000,0.13541682,-0.4013,0.00332428
08.97361135,AA,LM,2192318208.0000,-2679904768.0000,0.08347808,-0.6356,0.00215138
08.97361135,AA,SP,-377482688.0000,4700974592.0000,0.15589634,0.1994,0.00190753
