#SRC:SGRA,DATE(MJD):57850,FREQ:227.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
04.42916679,PV,SP,-518621440.0000,8601532416.0000,0.03165664,40.3902,0.02029781
04.43194449,AA,PV,-3718583552.0000,-5367896064.0000,0.01155867,-8.8534,0.00198781
04.43194449,AA,SP,-4234415104.0000,3233818880.0000,0.06733577,0.3395,0.00319523
04.43194449,PV,SP,-515831584.0000,8601714688.0000,0.04482109,154.2114,0.02026820
04.43472219,AA,PV,-3720372224.0000,-5366580736.0000,0.01154333,5.4866,0.00214278
04.43472219,AA,SP,-4233413376.0000,3235315968.0000,0.07119947,1.7418,0.00344318
04.43472219,PV,SP,-513041472.0000,8601896960.0000,0.02546631,40.0449,0.02023687
04.43749988,AA,PV,-3722159104.0000,-5365265408.0000,0.01171915,6.0302,0.00198183
04.43749988,AA,SP,-4232410368.0000,3236812800.0000,0.07526879,2.5689,0.00318359
04.43749988,PV,SP,-510251104.0000,8602078208.0000,0.02988499,56.4247,0.02020389
04.44027793,AA,PV,-3723943936.0000,-5363948544.0000,0.00903748,12.8062,0.00177038
04.44027793,AA,SP,-4231404544.0000,3238309376.0000,0.07106588,1.9670,0.00284292
04.44027793,PV,SP,-507460480.0000,8602257408.0000,0.02942027,11.6191,0.02016933
04.44305563,AA,PV,-3725727232.0000,-5362631680.0000,0.00961524,3.2266,0.00180061
04.44305563,AA,SP,-4230396672.0000,3239805440.0000,0.06871019,2.6628,0.00289046
04.44305563,PV,SP,-504669504.0000,8602436608.0000,0.04640212,42.0237,0.02013327
04.44583333,AA,PV,-3727508224.0000,-5361313280.0000,0.01156967,-3.1026,0.00186903
04.44583333,AA,SP,-4229386240.0000,3241301248.0000,0.07354790,-0.1982,0.00299933
04.44583333,PV,SP,-501878304.0000,8602614784.0000,0.02358081,50.2736,0.02009577
04.44861102,AA,PV,-3729287168.0000,-5359994880.0000,0.01140378,-10.0831,0.00180978
04.44861102,AA,SP,-4228374016.0000,3242796544.0000,0.06969685,1.7689,0.00290322
04.44861102,PV,SP,-499086880.0000,8602791936.0000,0.02857060,99.4623,0.02005692
04.45138872,AA,PV,-3731063808.0000,-5358675968.0000,0.00724163,-4.2874,0.00213993
04.45138872,PV,SP,-496295104.0000,8602968064.0000,0.01188180,119.0146,0.02001679
04.45416677,AA,PV,-3732839168.0000,-5357356032.0000,0.00862109,2.2977,0.00222151
04.45416677,PV,SP,-493503168.0000,8603142144.0000,0.03565102,4.3771,0.01997543
04.45694447,AA,PV,-3734611968.0000,-5356036096.0000,0.00582087,-9.4806,0.00208461
04.45694447,PV,SP,-490710880.0000,8603316224.0000,0.02264401,140.2662,0.01993324
04.45972216,AA,PV,-3736382976.0000,-5354715136.0000,0.00780583,-14.1097,0.00205829
04.45972216,AA,SP,-4224301312.0000,3248774656.0000,0.07063450,0.6291,0.00329739
04.45972216,PV,SP,-487918336.0000,8603489280.0000,0.01476426,-27.2214,0.01988938
04.46249986,AA,PV,-3738152192.0000,-5353393152.0000,0.00765830,-13.5613,0.00190380
04.46249986,AA,SP,-4223277824.0000,3250268160.0000,0.07537527,1.9100,0.00304887
04.46249986,PV,SP,-485125600.0000,8603661312.0000,0.03505257,-76.5523,0.01984482
04.46527791,AA,PV,-3739919360.0000,-5352071168.0000,0.00826151,2.2137,0.00181197
04.46527791,AA,SP,-4222251776.0000,3251761408.0000,0.07129894,0.5021,0.00290084
04.46527791,PV,SP,-482332576.0000,8603832320.0000,0.04145113,153.4577,0.01979933
04.46805561,AA,PV,-3741684224.0000,-5350748672.0000,0.00974291,18.0428,0.00180727
04.46805561,AA,SP,-4221223680.0000,3253254400.0000,0.06488337,0.0712,0.00289232
04.46805561,PV,SP,-479539232.0000,8604002304.0000,0.04045176,40.8569,0.01975299
04.47083330,AA,SP,-4220193280.0000,3254746880.0000,0.07100093,-0.5387,0.00295476
04.47083330,PV,SP,-476745696.0000,8604172288.0000,0.01288026,29.0437,0.01970586
04.47361100,AA,PV,-3745208832.0000,-5348101120.0000,0.00992619,2.6584,0.00195441
04.47361100,AA,SP,-4219160320.0000,3256239104.0000,0.06962657,-1.6416,0.00312571
04.47361100,PV,SP,-473951936.0000,8604340224.0000,0.02700522,37.2508,0.01965802
04.47638905,AA,PV,-3746967808.0000,-5346776064.0000,0.00624672,3.0193,0.00194006
04.47638905,AA,SP,-4218125568.0000,3257730816.0000,0.06848010,-1.4034,0.00310196
04.47638905,PV,SP,-471157856.0000,8604507136.0000,0.00940612,58.1624,0.01960953
04.47916675,AA,PV,-3748724736.0000,-5345451008.0000,0.00972037,-5.7606,0.00210056
04.47916675,AA,SP,-4217088256.0000,3259222272.0000,0.06566984,-0.7263,0.00335712
04.47916675,PV,SP,-468363584.0000,8604673024.0000,0.02008907,74.4179,0.01956046
04.48194444,AA,PV,-3750479872.0000,-5344124928.0000,0.00846408,-13.6995,0.00176817
04.48194444,AA,SP,-4216048640.0000,3260713216.0000,0.07315629,-0.9594,0.00282496
04.48194444,PV,SP,-465569024.0000,8604837888.0000,0.04953756,157.6199,0.01951089
04.48472214,AA,PV,-3752233216.0000,-5342798336.0000,0.00874571,-4.3984,0.00173694
04.48472214,AA,SP,-4215007488.0000,3262203904.0000,0.07038667,-1.2801,0.00277412
04.48472214,PV,SP,-462774208.0000,8605002752.0000,0.00930181,77.9567,0.01946087
04.48749983,AA,PV,-3753984000.0000,-5341471232.0000,0.01061831,-4.3302,0.00172458
