#SRC:SGRA,DATE(MJD):57849,FREQ:229.0707GHz
#time(UTC),T1,T2,U(lambda),V(lambda),Iamp(Jy),Iphase(d),Isigma(Jy)
08.95416641,AZ,LM,-393109952.0000,424236160.0000,0.90759571,-6.0221,0.07612151
08.95416641,AZ,SP,-3011432704.0000,7894413312.0000,0.04803429,-131.2850,0.04803607
08.95416641,LM,SP,-2618322688.0000,7470176256.0000,0.01991615,-95.3418,0.04581893
08.95694447,AA,AZ,2619744256.0000,-3134894848.0000,0.13467901,-0.2490,0.00309287
08.95694447,AA,LM,2225901312.0000,-2710519552.0000,0.08280406,1.0301,0.00257716
08.95694447,AA,SP,-389651424.0000,4760582656.0000,0.14416854,-0.2221,0.00186503
08.95694447,AZ,LM,-393843040.0000,424375296.0000,0.90775114,-2.0752,0.06651833
08.95694447,AZ,SP,-3009395712.0000,7895477248.0000,0.04987758,118.6618,0.04805084
08.95694447,LM,SP,-2615552768.0000,7471101952.0000,0.08285009,-63.3994,0.04010109
08.95972252,AA,AZ,2620967936.0000,-3135821056.0000,0.13625335,-1.0066,0.00309512
08.95972252,AA,LM,2226392064.0000,-2711306752.0000,0.08759050,-0.6263,0.00250212
08.95972252,AA,SP,-386389376.0000,4760719872.0000,0.14288033,0.1750,0.00186946
08.95972252,AZ,LM,-394575936.0000,424514688.0000,0.90759899,-4.5103,0.06444838
08.95972252,AZ,SP,-3007357184.0000,7896541184.0000,0.12719748,-94.1219,0.04806575
08.95972252,LM,SP,-2612781312.0000,7472026112.0000,0.02483331,11.7299,0.03891684
08.96249986,AA,AZ,2622190080.0000,-3136748288.0000,0.13280933,-0.1920,0.00309796
08.96249986,AA,LM,2226881536.0000,-2712093952.0000,0.08725393,-0.9724,0.00270034
08.96249986,AA,SP,-383127136.0000,4760856064.0000,0.14282737,0.3696,0.00187425
08.96249986,AZ,LM,-395308640.0000,424654368.0000,0.90727950,-5.5474,0.06939840
08.96249986,AZ,SP,-3005316864.0000,7897604608.0000,0.12336075,178.3545,0.04808092
08.96249986,LM,SP,-2610008576.0000,7472949760.0000,0.02956182,41.7861,0.04197579
08.96527791,AA,SP,-379864672.0000,4760990720.0000,0.14678627,0.1213,0.00187931
08.96527791,AA,AZ,2623410688.0000,-3137675776.0000,0.13119471,0.1874,0.00309927
08.96527791,AA,LM,2227369728.0000,-2712881664.0000,0.09020383,0.6797,0.00265823
08.96527791,AZ,SP,-3003275520.0000,7898665984.0000,0.02775920,-137.3617,0.04812662
08.96527791,AZ,LM,-396041120.0000,424794272.0000,0.90712782,-2.9540,0.06819721
08.96527791,LM,SP,-2607234304.0000,7473872384.0000,0.03706026,-79.8558,0.04134273
08.96805525,AA,SP,-376602016.0000,4761124352.0000,0.14102903,0.2054,0.00187701
08.96805525,AA,AZ,2624630272.0000,-3138603776.0000,0.13363429,0.0205,0.00309208
08.96805525,AA,LM,2227856896.0000,-2713669376.0000,0.10404691,-0.4229,0.00259542
